"FSCSKEY","FSCS_SEQ","PLS_YEAR"
"AL0082",2,2015
"AL0082",2,2016
"AL0082",2,2017
"AL0082",2,2018
"AL0082",2,2019
"AL0082",2,2020
"AL0083",2,2014
"AL0083",2,2015
"AL0083",2,2016
"AL0083",2,2017
"AL0083",2,2018
"AL0083",2,2019
"AL0083",2,2020
"AL0084",2,2014
"AL0084",2,2015
"AL0084",2,2016
"AL0084",2,2017
"AL0084",2,2018
"AL0084",2,2019
"AL0084",2,2020
"AL0085",2,2014
"AL0085",2,2015
"AL0085",2,2016
"AL0085",2,2017
"AL0085",2,2018
"AL0085",2,2019
"AL0085",2,2020
"AL0086",2,2014
"AL0086",2,2015
"AL0086",2,2016
"AL0086",2,2017
"AL0086",2,2018
"AL0086",2,2019
"AL0086",2,2020
"AL0087",2,2014
"AL0087",2,2015
"AL0087",2,2016
"AL0087",2,2017
"AL0087",2,2018
"AL0087",2,2019
"AL0087",2,2020
"AL0088",2,2014
"AL0088",2,2015
"AL0088",2,2016
"AL0088",2,2017
"AL0088",2,2018
"AL0088",2,2019
"AL0088",2,2020
"AL0090",2,2014
"AL0090",2,2015
"AL0090",2,2016
"AL0090",2,2017
"AL0090",2,2018
"AL0090",2,2019
"AL0090",2,2020
"AL0091",2,2014
"AL0091",2,2015
"AL0091",2,2016
"AL0091",2,2017
"AL0091",2,2018
"AL0091",2,2019
"AL0091",2,2020
"AL0092",2,2014
"AL0092",2,2015
"AL0092",2,2016
"AL0092",2,2017
"AL0092",2,2018
"AL0092",2,2019
"AL0092",2,2020
"AL0093",2,2014
"AL0093",2,2015
"AL0093",2,2016
"AL0093",2,2017
"AL0093",2,2018
"AL0093",2,2019
"AL0093",2,2020
"AL0094",2,2014
"AL0094",2,2015
"AL0094",2,2016
"AL0094",2,2017
"AL0094",2,2018
"AL0094",2,2019
"AL0094",2,2020
"AL0095",2,2014
"AL0095",2,2015
"AL0095",2,2016
"AL0095",2,2017
"AL0095",2,2018
"AL0095",2,2019
"AL0095",2,2020
"AL0096",2,2014
"AL0096",2,2015
"AL0096",2,2016
"AL0096",2,2017
"AL0096",2,2018
"AL0096",2,2019
"AL0096",2,2020
"AL0097",2,2014
"AL0097",2,2015
"AL0097",2,2016
"AL0097",2,2017
"AL0097",2,2018
"AL0097",2,2019
"AL0097",2,2020
"AL0098",2,2014
"AL0098",2,2015
"AL0098",2,2016
"AL0098",2,2017
"AL0098",2,2018
"AL0098",2,2019
"AL0098",2,2020
"AL0099",2,2014
"AL0099",2,2015
"AL0099",2,2016
"AL0099",2,2017
"AL0099",2,2018
"AL0099",2,2019
"AL0099",2,2020
"AL0100",2,2014
"AL0100",2,2015
"AL0100",2,2016
"AL0100",2,2017
"AL0100",2,2018
"AL0100",2,2019
"AL0100",2,2020
"AL0101",2,2014
"AL0101",2,2015
"AL0101",2,2016
"AL0101",2,2017
"AL0101",2,2018
"AL0101",2,2019
"AL0101",2,2020
"AL0102",2,2014
"AL0102",2,2015
"AL0102",2,2016
"AL0102",2,2017
"AL0102",2,2018
"AL0102",2,2019
"AL0102",2,2020
"AL0103",2,2014
"AL0103",2,2015
"AL0103",2,2016
"AL0103",2,2017
"AL0103",2,2018
"AL0103",2,2019
"AL0103",2,2020
"AL0104",2,2014
"AL0104",2,2015
"AL0104",2,2016
"AL0104",2,2017
"AL0104",2,2018
"AL0104",2,2019
"AL0104",2,2020
"AL0105",2,2014
"AL0105",2,2015
"AL0105",2,2016
"AL0105",2,2017
"AL0105",2,2018
"AL0105",2,2019
"AL0105",2,2020
"AL0106",2,2014
"AL0106",2,2015
"AL0106",2,2016
"AL0106",2,2017
"AL0106",2,2018
"AL0106",2,2019
"AL0106",2,2020
"AL0107",2,2014
"AL0107",2,2015
"AL0107",2,2016
"AL0107",2,2017
"AL0107",2,2018
"AL0107",2,2019
"AL0107",2,2020
"AL0108",3,2014
"AL0108",3,2015
"AL0108",3,2016
"AL0108",3,2017
"AL0108",3,2018
"AL0108",3,2019
"AL0108",3,2020
"AL0108",4,2014
"AL0108",4,2015
"AL0108",4,2016
"AL0108",4,2017
"AL0108",4,2018
"AL0108",4,2019
"AL0108",4,2020
"AL0108",5,2014
"AL0108",5,2015
"AL0108",5,2016
"AL0108",5,2017
"AL0108",5,2018
"AL0108",5,2019
"AL0108",5,2020
"AL0108",6,2014
"AL0108",6,2015
"AL0108",6,2016
"AL0108",6,2017
"AL0108",6,2018
"AL0108",6,2019
"AL0108",6,2020
"AL0108",7,2014
"AL0108",7,2015
"AL0108",7,2016
"AL0108",7,2017
"AL0108",7,2018
"AL0108",7,2019
"AL0108",7,2020
"AL0108",8,2014
"AL0108",8,2015
"AL0108",8,2016
"AL0108",8,2017
"AL0108",8,2018
"AL0108",8,2019
"AL0108",8,2020
"AL0108",9,2014
"AL0108",9,2015
"AL0108",9,2016
"AL0108",9,2017
"AL0108",9,2018
"AL0108",9,2019
"AL0108",9,2020
"AL0108",10,2014
"AL0108",10,2015
"AL0108",10,2016
"AL0108",10,2017
"AL0108",10,2018
"AL0108",10,2019
"AL0108",10,2020
"AL0108",11,2014
"AL0108",11,2015
"AL0108",11,2016
"AL0108",11,2017
"AL0108",11,2018
"AL0108",11,2019
"AL0108",11,2020
"AL0108",12,2014
"AL0108",12,2015
"AL0108",12,2016
"AL0108",12,2017
"AL0108",12,2018
"AL0108",12,2019
"AL0108",12,2020
"AL0108",13,2014
"AL0108",13,2015
"AL0108",13,2016
"AL0108",13,2017
"AL0108",13,2018
"AL0108",13,2019
"AL0108",13,2020
"AL0108",14,2014
"AL0108",14,2015
"AL0108",14,2016
"AL0108",14,2017
"AL0108",14,2018
"AL0108",14,2019
"AL0108",14,2020
"AL0108",16,2014
"AL0108",16,2015
"AL0108",16,2016
"AL0108",16,2017
"AL0108",16,2018
"AL0108",16,2019
"AL0108",16,2020
"AL0108",17,2014
"AL0108",17,2015
"AL0108",17,2016
"AL0108",17,2017
"AL0108",17,2018
"AL0108",17,2019
"AL0108",17,2020
"AL0108",18,2014
"AL0108",18,2015
"AL0108",18,2016
"AL0108",18,2017
"AL0108",18,2018
"AL0108",18,2019
"AL0108",18,2020
"AL0108",19,2014
"AL0108",19,2015
"AL0108",19,2016
"AL0108",19,2017
"AL0108",19,2018
"AL0108",19,2019
"AL0108",19,2020
"AL0108",20,2014
"AL0108",20,2015
"AL0108",20,2016
"AL0108",20,2017
"AL0108",20,2018
"AL0108",20,2019
"AL0108",20,2020
"AL0108",21,2014
"AL0108",21,2015
"AL0108",21,2016
"AL0108",21,2017
"AL0108",21,2018
"AL0108",21,2019
"AL0108",21,2020
"AL0108",22,2014
"AL0108",22,2015
"AL0108",22,2016
"AL0108",22,2017
"AL0108",22,2018
"AL0108",22,2019
"AL0108",22,2020
"AL0109",2,2014
"AL0109",2,2015
"AL0109",2,2016
"AL0109",2,2017
"AL0109",2,2018
"AL0109",2,2019
"AL0109",2,2020
"AL0109",6,2014
"AL0109",6,2015
"AL0109",6,2016
"AL0109",6,2017
"AL0109",6,2018
"AL0110",2,2014
"AL0110",2,2015
"AL0110",2,2016
"AL0110",2,2017
"AL0110",2,2018
"AL0110",2,2019
"AL0110",2,2020
"AL0111",2,2014
"AL0111",2,2015
"AL0111",2,2016
"AL0111",2,2017
"AL0111",2,2018
"AL0111",2,2019
"AL0111",2,2020
"AL0112",2,2014
"AL0112",2,2015
"AL0112",2,2016
"AL0112",2,2017
"AL0112",2,2018
"AL0112",2,2019
"AL0112",2,2020
"AL0113",3,2014
"AL0113",3,2015
"AL0113",3,2016
"AL0113",3,2017
"AL0113",3,2018
"AL0113",3,2019
"AL0113",3,2020
"AL0114",2,2014
"AL0114",2,2015
"AL0114",2,2016
"AL0114",2,2017
"AL0114",2,2018
"AL0114",2,2019
"AL0114",2,2020
"AL0115",2,2014
"AL0115",2,2015
"AL0115",2,2016
"AL0115",2,2017
"AL0115",2,2018
"AL0115",2,2019
"AL0115",2,2020
"AL0116",2,2014
"AL0116",2,2015
"AL0116",2,2016
"AL0116",2,2017
"AL0116",2,2018
"AL0116",2,2019
"AL0116",2,2020
"AL0117",2,2014
"AL0117",2,2015
"AL0117",2,2016
"AL0117",2,2017
"AL0117",2,2018
"AL0117",2,2019
"AL0117",2,2020
"AL0117",5,2014
"AL0117",5,2015
"AL0117",5,2016
"AL0117",5,2017
"AL0117",5,2018
"AL0117",5,2019
"AL0117",5,2020
"AL0117",8,2014
"AL0117",8,2015
"AL0117",8,2016
"AL0117",8,2017
"AL0117",8,2018
"AL0117",8,2019
"AL0117",8,2020
"AL0118",2,2014
"AL0118",2,2015
"AL0118",2,2016
"AL0118",2,2017
"AL0118",2,2018
"AL0118",2,2019
"AL0118",2,2020
"AL0118",3,2019
"AL0118",3,2020
"AL0119",2,2014
"AL0119",2,2015
"AL0119",2,2016
"AL0119",2,2017
"AL0119",2,2018
"AL0119",2,2019
"AL0119",2,2020
"AL0121",2,2014
"AL0121",2,2015
"AL0121",2,2016
"AL0121",2,2017
"AL0121",2,2018
"AL0121",2,2019
"AL0121",2,2020
"AL0122",2,2014
"AL0122",2,2015
"AL0122",2,2016
"AL0122",2,2017
"AL0122",2,2018
"AL0122",2,2019
"AL0122",2,2020
"AL0123",4,2014
"AL0123",4,2015
"AL0123",4,2016
"AL0123",4,2017
"AL0123",4,2018
"AL0123",4,2019
"AL0123",4,2020
"AL0124",2,2014
"AL0124",2,2015
"AL0124",2,2016
"AL0124",2,2017
"AL0124",2,2018
"AL0124",2,2019
"AL0124",2,2020
"AL0125",2,2014
"AL0125",2,2015
"AL0125",2,2016
"AL0125",2,2017
"AL0125",2,2018
"AL0125",2,2019
"AL0125",2,2020
"AL0126",2,2014
"AL0126",2,2015
"AL0126",2,2016
"AL0126",2,2017
"AL0126",2,2018
"AL0126",2,2019
"AL0126",2,2020
"AL0127",2,2014
"AL0127",2,2015
"AL0127",2,2016
"AL0127",2,2017
"AL0127",2,2018
"AL0127",2,2019
"AL0127",2,2020
"AL0128",2,2014
"AL0128",2,2015
"AL0128",2,2016
"AL0128",2,2017
"AL0128",2,2018
"AL0128",2,2019
"AL0128",2,2020
"AL0128",4,2014
"AL0128",4,2015
"AL0128",4,2016
"AL0128",4,2017
"AL0128",4,2018
"AL0128",4,2019
"AL0128",4,2020
"AL0128",5,2014
"AL0128",5,2015
"AL0128",5,2016
"AL0128",5,2017
"AL0128",5,2018
"AL0128",5,2019
"AL0128",5,2020
"AL0129",2,2014
"AL0129",2,2015
"AL0129",2,2016
"AL0129",2,2017
"AL0129",2,2018
"AL0129",2,2019
"AL0129",2,2020
"AL0130",2,2014
"AL0130",2,2015
"AL0130",2,2016
"AL0130",2,2017
"AL0130",2,2018
"AL0130",2,2019
"AL0130",2,2020
"AL0131",2,2014
"AL0131",2,2015
"AL0131",2,2016
"AL0131",2,2017
"AL0131",2,2018
"AL0131",2,2019
"AL0131",2,2020
"AL0132",2,2014
"AL0132",2,2015
"AL0132",2,2016
"AL0132",2,2017
"AL0132",2,2018
"AL0132",2,2019
"AL0132",2,2020
"AL0133",2,2014
"AL0133",2,2015
"AL0133",2,2016
"AL0133",2,2017
"AL0133",2,2018
"AL0133",2,2019
"AL0133",2,2020
"AL0134",2,2014
"AL0134",2,2015
"AL0134",2,2016
"AL0134",2,2017
"AL0134",2,2018
"AL0134",2,2019
"AL0134",2,2020
"AL0135",2,2014
"AL0135",2,2015
"AL0135",2,2016
"AL0135",2,2017
"AL0135",2,2018
"AL0135",2,2019
"AL0135",2,2020
"AL0136",2,2014
"AL0136",2,2015
"AL0136",2,2016
"AL0136",2,2017
"AL0136",2,2018
"AL0136",2,2019
"AL0136",2,2020
"AL0137",2,2014
"AL0137",2,2015
"AL0137",2,2016
"AL0137",2,2017
"AL0137",2,2018
"AL0137",2,2019
"AL0137",2,2020
"AL0137",3,2014
"AL0137",3,2015
"AL0137",3,2016
"AL0137",3,2017
"AL0137",3,2018
"AL0137",3,2019
"AL0137",3,2020
"AL0137",999,2014
"AL0137",999,2015
"AL0137",999,2016
"AL0137",999,2017
"AL0137",999,2018
"AL0137",999,2019
"AL0137",999,2020
"AL0140",2,2014
"AL0140",2,2015
"AL0140",2,2016
"AL0140",2,2017
"AL0140",2,2018
"AL0140",2,2019
"AL0140",2,2020
"AL0141",2,2014
"AL0141",2,2015
"AL0141",2,2016
"AL0141",2,2017
"AL0141",2,2018
"AL0141",2,2019
"AL0141",2,2020
"AL0142",2,2014
"AL0142",2,2015
"AL0142",2,2016
"AL0142",2,2017
"AL0142",2,2018
"AL0142",2,2019
"AL0142",2,2020
"AL0143",2,2014
"AL0143",2,2015
"AL0143",2,2016
"AL0143",2,2017
"AL0143",2,2018
"AL0143",2,2019
"AL0143",2,2020
"AL0144",2,2014
"AL0144",2,2015
"AL0144",2,2016
"AL0144",2,2017
"AL0145",2,2014
"AL0145",2,2015
"AL0145",2,2016
"AL0145",2,2017
"AL0145",2,2018
"AL0145",2,2019
"AL0145",2,2020
"AL0146",2,2014
"AL0146",2,2015
"AL0146",2,2016
"AL0146",2,2017
"AL0146",2,2018
"AL0146",2,2019
"AL0146",2,2020
"AL0147",2,2014
"AL0147",2,2015
"AL0147",2,2016
"AL0147",2,2017
"AL0147",2,2018
"AL0147",2,2019
"AL0147",2,2020
"AL0148",2,2014
"AL0148",2,2015
"AL0148",2,2016
"AL0148",2,2017
"AL0148",2,2018
"AL0148",2,2019
"AL0148",2,2020
"AL0151",2,2014
"AL0151",2,2015
"AL0151",2,2016
"AL0151",2,2017
"AL0151",2,2018
"AL0151",2,2019
"AL0151",2,2020
"AL0152",2,2014
"AL0152",2,2015
"AL0152",2,2016
"AL0152",2,2017
"AL0152",2,2018
"AL0152",2,2019
"AL0152",2,2020
"AL0154",NA,2015
"AL0154",NA,2016
"AL0154",NA,2017
"AL0154",NA,2018
"AL0154",NA,2019
"AL0154",NA,2020
"AL0154",2,2014
"AL0154",2,2015
"AL0154",2,2016
"AL0154",2,2017
"AL0154",2,2018
"AL0154",2,2019
"AL0154",2,2020
"AL0154",3,2014
"AL0154",3,2015
"AL0154",3,2016
"AL0154",3,2017
"AL0154",3,2018
"AL0154",3,2019
"AL0154",3,2020
"AL0154",6,2014
"AL0154",6,2015
"AL0154",6,2016
"AL0154",6,2017
"AL0154",6,2018
"AL0154",6,2019
"AL0154",6,2020
"AL0155",2,2014
"AL0155",2,2015
"AL0155",2,2016
"AL0155",2,2017
"AL0155",2,2018
"AL0155",2,2019
"AL0155",2,2020
"AL0156",2,2014
"AL0156",2,2015
"AL0156",2,2016
"AL0156",2,2017
"AL0156",2,2018
"AL0156",2,2019
"AL0156",2,2020
"AL0157",2,2014
"AL0157",2,2015
"AL0157",2,2016
"AL0157",2,2017
"AL0157",2,2018
"AL0157",2,2019
"AL0157",2,2020
"AL0158",NA,2015
"AL0158",NA,2016
"AL0158",3,2014
"AL0158",3,2015
"AL0158",3,2016
"AL0158",3,2017
"AL0158",3,2018
"AL0158",3,2019
"AL0158",3,2020
"AL0158",7,2014
"AL0158",7,2015
"AL0158",7,2016
"AL0158",8,2014
"AL0158",8,2015
"AL0158",8,2016
"AL0158",8,2017
"AL0158",8,2018
"AL0158",8,2019
"AL0158",8,2020
"AL0158",9,2014
"AL0158",9,2015
"AL0158",9,2016
"AL0158",9,2017
"AL0158",9,2018
"AL0158",9,2019
"AL0158",9,2020
"AL0158",10,2014
"AL0158",10,2015
"AL0158",10,2016
"AL0158",10,2017
"AL0158",10,2018
"AL0158",10,2019
"AL0158",10,2020
"AL0159",2,2014
"AL0159",2,2015
"AL0159",2,2016
"AL0159",2,2017
"AL0159",2,2018
"AL0159",2,2019
"AL0159",2,2020
"AL0160",2,2014
"AL0160",2,2015
"AL0160",2,2016
"AL0160",2,2017
"AL0160",2,2018
"AL0160",2,2019
"AL0160",2,2020
"AL0161",2,2014
"AL0161",2,2015
"AL0161",2,2016
"AL0161",2,2017
"AL0161",2,2018
"AL0161",2,2019
"AL0161",2,2020
"AL0162",2,2014
"AL0162",2,2015
"AL0162",2,2016
"AL0162",2,2017
"AL0162",2,2018
"AL0162",2,2019
"AL0162",2,2020
"AL0162",3,2014
"AL0162",3,2015
"AL0162",3,2016
"AL0162",3,2017
"AL0162",3,2018
"AL0162",3,2019
"AL0162",3,2020
"AL0162",4,2014
"AL0162",4,2015
"AL0162",4,2016
"AL0162",4,2017
"AL0162",4,2018
"AL0162",4,2019
"AL0162",4,2020
"AL0163",2,2014
"AL0163",2,2015
"AL0163",2,2016
"AL0163",2,2017
"AL0163",2,2018
"AL0163",2,2019
"AL0163",2,2020
"AL0163",3,2014
"AL0163",3,2015
"AL0163",3,2016
"AL0163",3,2017
"AL0163",3,2018
"AL0163",3,2019
"AL0163",3,2020
"AL0163",4,2014
"AL0163",4,2015
"AL0164",2,2014
"AL0164",2,2015
"AL0164",2,2016
"AL0164",2,2017
"AL0164",2,2018
"AL0164",2,2019
"AL0164",2,2020
"AL0165",2,2014
"AL0165",2,2015
"AL0165",2,2016
"AL0165",2,2017
"AL0165",2,2018
"AL0165",2,2019
"AL0165",2,2020
"AL0166",NA,2015
"AL0166",NA,2016
"AL0166",NA,2017
"AL0166",NA,2018
"AL0166",NA,2019
"AL0166",NA,2020
"AL0166",3,2014
"AL0166",3,2015
"AL0166",3,2016
"AL0166",3,2017
"AL0166",3,2018
"AL0166",3,2019
"AL0166",3,2020
"AL0166",5,2014
"AL0166",5,2015
"AL0166",5,2016
"AL0166",5,2017
"AL0166",5,2018
"AL0166",5,2019
"AL0166",5,2020
"AL0166",6,2014
"AL0166",6,2015
"AL0166",6,2016
"AL0166",6,2017
"AL0166",6,2018
"AL0166",6,2019
"AL0166",6,2020
"AL0166",8,2014
"AL0166",8,2015
"AL0166",8,2016
"AL0166",8,2017
"AL0166",8,2018
"AL0166",8,2019
"AL0166",8,2020
"AL0166",9,2014
"AL0166",9,2015
"AL0166",9,2016
"AL0166",9,2017
"AL0166",9,2018
"AL0166",9,2019
"AL0166",9,2020
"AL0166",13,2014
"AL0166",13,2015
"AL0166",13,2016
"AL0166",13,2017
"AL0166",13,2018
"AL0166",13,2019
"AL0166",13,2020
"AL0166",15,2015
"AL0166",15,2016
"AL0166",15,2017
"AL0166",15,2018
"AL0166",15,2019
"AL0166",15,2020
"AL0166",16,2014
"AL0166",16,2015
"AL0166",16,2016
"AL0166",16,2017
"AL0166",16,2018
"AL0166",16,2019
"AL0166",16,2020
"AL0166",17,2014
"AL0166",17,2015
"AL0166",17,2016
"AL0166",17,2017
"AL0166",17,2018
"AL0166",17,2019
"AL0166",17,2020
"AL0166",22,2014
"AL0166",22,2015
"AL0166",22,2016
"AL0166",22,2017
"AL0166",22,2018
"AL0166",22,2019
"AL0166",22,2020
"AL0166",23,2014
"AL0166",23,2015
"AL0166",23,2016
"AL0166",23,2017
"AL0166",23,2018
"AL0166",23,2019
"AL0166",23,2020
"AL0166",25,2014
"AL0166",25,2015
"AL0166",25,2016
"AL0166",25,2017
"AL0166",25,2018
"AL0166",25,2019
"AL0166",25,2020
"AL0166",26,2014
"AL0166",26,2015
"AL0166",26,2016
"AL0166",26,2017
"AL0166",26,2018
"AL0166",26,2019
"AL0166",28,2017
"AL0166",28,2018
"AL0166",28,2019
"AL0166",28,2020
"AL0167",2,2014
"AL0167",2,2015
"AL0167",2,2016
"AL0167",2,2017
"AL0167",2,2018
"AL0167",2,2019
"AL0167",2,2020
"AL0168",2,2014
"AL0168",2,2015
"AL0168",2,2016
"AL0168",2,2017
"AL0168",2,2018
"AL0168",2,2019
"AL0168",2,2020
"AL0169",2,2014
"AL0169",2,2015
"AL0169",2,2016
"AL0169",2,2017
"AL0169",2,2018
"AL0169",2,2019
"AL0169",2,2020
"AL0170",2,2014
"AL0170",2,2015
"AL0170",2,2016
"AL0170",2,2017
"AL0170",2,2018
"AL0170",2,2019
"AL0170",2,2020
"AL0171",2,2014
"AL0171",2,2015
"AL0171",2,2016
"AL0171",2,2017
"AL0171",2,2018
"AL0171",2,2019
"AL0171",2,2020
"AL0172",2,2014
"AL0172",2,2015
"AL0172",2,2016
"AL0172",2,2017
"AL0172",2,2018
"AL0172",2,2019
"AL0172",2,2020
"AL0173",2,2014
"AL0173",2,2015
"AL0173",2,2016
"AL0173",2,2017
"AL0173",2,2018
"AL0173",2,2019
"AL0173",2,2020
"AL0174",2,2014
"AL0174",2,2015
"AL0174",2,2016
"AL0174",2,2017
"AL0174",2,2018
"AL0174",2,2019
"AL0174",2,2020
"AL0175",2,2014
"AL0175",2,2015
"AL0175",2,2016
"AL0175",2,2017
"AL0175",2,2018
"AL0175",2,2019
"AL0175",2,2020
"AL0176",2,2014
"AL0176",2,2015
"AL0176",2,2016
"AL0176",2,2017
"AL0176",2,2018
"AL0176",2,2019
"AL0176",2,2020
"AL0177",2,2014
"AL0177",2,2015
"AL0177",2,2016
"AL0177",2,2017
"AL0177",2,2018
"AL0177",2,2019
"AL0177",2,2020
"AL0178",2,2014
"AL0178",2,2015
"AL0178",2,2016
"AL0178",2,2017
"AL0178",2,2018
"AL0178",2,2019
"AL0178",2,2020
"AL0179",2,2014
"AL0179",2,2015
"AL0179",2,2016
"AL0179",2,2017
"AL0179",2,2018
"AL0179",2,2019
"AL0179",2,2020
"AL0180",2,2014
"AL0180",2,2015
"AL0180",2,2016
"AL0180",2,2017
"AL0180",2,2018
"AL0180",2,2019
"AL0180",2,2020
"AL0181",2,2014
"AL0181",2,2015
"AL0181",2,2016
"AL0181",2,2017
"AL0181",2,2018
"AL0181",2,2019
"AL0181",2,2020
"AL0181",4,2014
"AL0181",4,2015
"AL0181",4,2016
"AL0181",4,2017
"AL0181",4,2018
"AL0181",4,2019
"AL0181",4,2020
"AL0182",3,2014
"AL0182",3,2015
"AL0182",3,2016
"AL0182",3,2017
"AL0182",3,2018
"AL0182",3,2019
"AL0182",3,2020
"AL0182",4,2014
"AL0182",4,2015
"AL0182",4,2016
"AL0182",4,2017
"AL0182",4,2018
"AL0182",4,2019
"AL0182",4,2020
"AL0182",6,2014
"AL0182",6,2015
"AL0182",6,2016
"AL0182",6,2017
"AL0182",6,2018
"AL0182",6,2019
"AL0182",6,2020
"AL0184",2,2014
"AL0184",2,2015
"AL0184",2,2016
"AL0184",2,2017
"AL0184",2,2018
"AL0184",2,2019
"AL0184",2,2020
"AL0186",2,2014
"AL0186",2,2015
"AL0186",2,2016
"AL0186",2,2017
"AL0186",2,2018
"AL0186",2,2019
"AL0186",2,2020
"AL0186",4,2014
"AL0186",4,2015
"AL0186",4,2016
"AL0186",4,2017
"AL0186",4,2018
"AL0186",4,2019
"AL0186",4,2020
"AL0186",6,2014
"AL0186",6,2015
"AL0186",6,2016
"AL0186",6,2017
"AL0186",6,2018
"AL0186",6,2019
"AL0186",6,2020
"AL0186",8,2014
"AL0186",8,2015
"AL0186",8,2016
"AL0186",8,2017
"AL0186",8,2018
"AL0186",8,2019
"AL0186",8,2020
"AL0186",11,2014
"AL0186",11,2015
"AL0186",11,2016
"AL0186",11,2017
"AL0186",11,2018
"AL0186",11,2019
"AL0186",11,2020
"AL0186",13,2014
"AL0186",13,2015
"AL0186",13,2016
"AL0186",13,2017
"AL0186",13,2018
"AL0186",13,2019
"AL0186",13,2020
"AL0186",14,2014
"AL0186",14,2015
"AL0186",14,2016
"AL0186",14,2017
"AL0186",14,2018
"AL0186",14,2019
"AL0186",14,2020
"AL0186",15,2014
"AL0186",15,2015
"AL0186",15,2016
"AL0186",15,2017
"AL0186",15,2018
"AL0186",15,2019
"AL0186",15,2020
"AL0186",16,2014
"AL0186",16,2015
"AL0186",16,2016
"AL0186",16,2017
"AL0186",16,2018
"AL0186",16,2019
"AL0186",16,2020
"AL0186",17,2014
"AL0186",17,2015
"AL0186",17,2016
"AL0186",17,2017
"AL0186",17,2018
"AL0186",17,2019
"AL0186",17,2020
"AL0187",2,2014
"AL0187",2,2015
"AL0187",2,2016
"AL0187",2,2017
"AL0187",2,2018
"AL0187",2,2019
"AL0187",2,2020
"AL0187",3,2014
"AL0187",3,2015
"AL0187",3,2016
"AL0187",3,2017
"AL0187",3,2018
"AL0187",3,2019
"AL0187",3,2020
"AL0187",5,2014
"AL0187",5,2015
"AL0187",5,2016
"AL0187",5,2017
"AL0187",5,2018
"AL0187",5,2019
"AL0187",5,2020
"AL0187",8,2014
"AL0187",8,2015
"AL0187",8,2016
"AL0187",8,2017
"AL0187",8,2018
"AL0187",8,2019
"AL0187",8,2020
"AL0187",9,2014
"AL0187",9,2015
"AL0187",10,2014
"AL0187",10,2015
"AL0187",10,2016
"AL0187",10,2017
"AL0187",10,2018
"AL0187",10,2019
"AL0187",10,2020
"AL0187",11,2014
"AL0187",11,2015
"AL0187",11,2016
"AL0187",11,2017
"AL0187",11,2018
"AL0187",11,2019
"AL0187",11,2020
"AL0187",12,2014
"AL0187",12,2015
"AL0187",12,2016
"AL0187",12,2017
"AL0187",12,2018
"AL0187",12,2019
"AL0187",12,2020
"AL0187",17,2014
"AL0187",17,2015
"AL0187",17,2016
"AL0187",17,2017
"AL0187",17,2018
"AL0187",17,2019
"AL0187",17,2020
"AL0187",22,2014
"AL0187",22,2015
"AL0187",22,2016
"AL0187",22,2017
"AL0187",22,2018
"AL0187",22,2019
"AL0187",22,2020
"AL0187",23,2014
"AL0187",23,2015
"AL0187",23,2016
"AL0187",23,2017
"AL0187",23,2018
"AL0187",23,2019
"AL0187",23,2020
"AL0187",24,2020
"AL0188",2,2014
"AL0188",2,2015
"AL0188",2,2016
"AL0188",2,2017
"AL0188",2,2018
"AL0188",2,2019
"AL0188",2,2020
"AL0189",2,2014
"AL0189",2,2015
"AL0189",2,2016
"AL0189",2,2017
"AL0189",2,2018
"AL0189",2,2019
"AL0189",2,2020
"AL0190",2,2014
"AL0190",2,2015
"AL0190",2,2016
"AL0190",2,2017
"AL0190",2,2018
"AL0190",2,2019
"AL0190",2,2020
"AL0191",2,2014
"AL0191",2,2015
"AL0191",2,2016
"AL0191",2,2017
"AL0191",2,2018
"AL0191",2,2019
"AL0191",2,2020
"AL0192",2,2014
"AL0192",2,2015
"AL0192",2,2016
"AL0192",2,2017
"AL0192",2,2018
"AL0192",2,2019
"AL0192",2,2020
"AL0192",3,2014
"AL0192",3,2015
"AL0192",3,2016
"AL0192",3,2017
"AL0192",3,2018
"AL0192",3,2019
"AL0192",3,2020
"AL0192",4,2014
"AL0192",4,2015
"AL0192",4,2016
"AL0192",4,2017
"AL0192",4,2018
"AL0192",4,2019
"AL0192",4,2020
"AL0192",5,2014
"AL0192",5,2015
"AL0192",5,2016
"AL0192",5,2017
"AL0192",5,2018
"AL0192",5,2019
"AL0192",5,2020
"AL0193",2,2014
"AL0193",2,2015
"AL0193",2,2016
"AL0193",2,2017
"AL0193",2,2018
"AL0193",2,2019
"AL0193",2,2020
"AL0194",2,2014
"AL0194",2,2015
"AL0194",2,2016
"AL0194",2,2017
"AL0194",2,2018
"AL0194",2,2019
"AL0194",2,2020
"AL0195",5,2014
"AL0195",5,2015
"AL0195",5,2016
"AL0195",5,2017
"AL0195",5,2018
"AL0195",5,2019
"AL0195",5,2020
"AL0196",2,2014
"AL0196",2,2015
"AL0196",2,2016
"AL0196",2,2017
"AL0196",2,2018
"AL0196",2,2019
"AL0196",2,2020
"AL0196",5,2014
"AL0196",5,2015
"AL0196",5,2016
"AL0196",5,2017
"AL0196",5,2018
"AL0196",5,2019
"AL0196",5,2020
"AL0196",9,2014
"AL0196",9,2015
"AL0196",9,2016
"AL0196",9,2017
"AL0196",9,2018
"AL0196",9,2019
"AL0196",9,2020
"AL0196",10,2014
"AL0196",10,2015
"AL0196",10,2016
"AL0196",10,2017
"AL0196",10,2018
"AL0196",10,2019
"AL0196",10,2020
"AL0196",11,2014
"AL0196",11,2015
